pixel1;pixel2;pixel3;pixel4;solid;vertical;diagonal;horizontal
0,253387814;-0,2398409;0,974057486;-0,475277618;0;1;0;0
0,401142911;-0,786095832;0,88431498;-0,925848082;0;1;0;0
0,615197686;-0,26651369;0,563392949;-0,876462868;0;1;0;0
0,67441571;-0,86793957;0,418235204;-0,639091156;0;1;0;0
0,58288433;-0,23760789;0,454454121;-0,779038157;0;1;0;0
0,588665526;-0,733590936;0,518071982;-0,3723673;0;1;0;0
0,988393529;-0,68317601;0,743576436;-0,988734516;0;1;0;0
0,598481772;-0,370083774;0,370026783;-0,386746625;0;1;0;0
0,650765415;-0,484599759;0,57061422;-0,92613964;0;1;0;0
0,73686106;-0,587483207;0,263017964;-0,359405604;0;1;0;0
0,463320223;-0,994268303;0,895483163;-0,325333302;0;1;0;0
0,576072708;-0,473558798;0,630102859;-0,458960641;0;1;0;0
0,775482659;-0,631968742;0,54004511;-0,854266618;0;1;0;0
0,78457222;-0,464128675;0,509751668;-0,217011413;0;1;0;0
0,36290052;-0,889965314;0,231210207;-0,205511366;0;1;0;0
0,294374186;-0,367725731;0,857503116;-0,451162213;0;1;0;0
0,838818935;-0,623452744;0,640187974;-0,517676051;0;1;0;0
0,407974373;-0,434044884;0,93300881;-0,848454178;0;1;0;0
0,549173763;-0,910437198;0,671674364;-0,262192733;0;1;0;0
0,34155753;-0,891150903;0,346320154;-0,950259949;0;1;0;0
0,650771542;-0,867270205;0,475957306;-0,46016953;0;1;0;0
0,390250945;-0,971360301;0,610193503;-0,652708163;0;1;0;0
0,519007474;-0,284120148;0,929374107;-0,912908275;0;1;0;0
0,877652901;-0,572889793;0,731354546;-0,81000269;0;1;0;0
0,578403257;-0,556086548;0,390309482;-0,760626353;0;1;0;0
0,392776997;-0,962258851;0,953103226;-0,325350484;0;1;0;0
0,874992027;-0,328253356;0,556797369;-0,939063968;0;1;0;0
0,466128414;-0,889505769;0,755728878;-0,668960919;0;1;0;0
0,789771829;-0,225539796;0,893266034;-0,423219513;0;1;0;0
0,440902139;-0,345628411;0,541973284;-0,733267283;0;1;0;0
0,843277989;-0,23018927;0,54842317;-0,590662835;0;1;0;0
0,633295713;-0,933801048;0,420098911;-0,443450218;0;1;0;0
0,558173656;-0,697473913;0,53158819;-0,520684524;0;1;0;0
0,634319387;-0,961313831;0,55222774;-0,315305523;0;1;0;0
0,561229695;-0,769961928;0,613352358;-0,608662588;0;1;0;0
0,854213932;-0,608799199;0,640939187;-0,893897633;0;1;0;0
0,269385251;-0,782695087;0,389540581;-0,208330404;0;1;0;0
0,58370282;-0,697543942;0,322974334;-0,667798995;0;1;0;0
0,523270451;-0,426632962;0,208338168;-0,753457984;0;1;0;0
0,657158394;-0,606124088;0,394652294;-0,582624354;0;1;0;0
0,24103274;-0,412320364;0,647334769;-0,515053655;0;1;0;0
0,658631586;-0,499802258;0,59545283;-0,442849281;0;1;0;0
0,318076516;-0,79368582;0,442613482;-0,725459655;0;1;0;0
0,720382498;-0,935908493;0,420626624;-0,647162864;0;1;0;0
0,684808449;-0,535901393;0,730358478;-0,273646261;0;1;0;0
0,271145149;-0,664438349;0,602487459;-0,98786836;0;1;0;0
0,730316196;-0,745866352;0,721695992;-0,823588975;0;1;0;0
0,481308551;-0,861749414;0,484990125;-0,902969516;0;1;0;0
0,63243995;-0,784929682;0,283472358;-0,921975551;0;1;0;0
0,673129676;-0,437545493;0,667509743;-0,600598045;0;1;0;0
0,906165533;-0,637503165;0,755133227;-0,612202526;0;1;0;0
0,270640956;-0,999931802;0,749490509;-0,491060076;0;1;0;0
0,488069945;-0,881234644;0,966335925;-0,524492431;0;1;0;0
0,925857991;-0,409447607;0,648239146;-0,440687115;0;1;0;0
0,813010978;-0,504680547;0,291746603;-0,796896925;0;1;0;0
0,299686943;-0,418907573;0,895923945;-0,210118656;0;1;0;0
0,818844637;-0,996706973;0,686322725;-0,234850374;0;1;0;0
0,376476513;-0,940996935;0,651762744;-0,943470023;0;1;0;0
0,371866731;-0,275349151;0,536597063;-0,529333576;0;1;0;0
0,805060445;-0,361268837;0,50344154;-0,581870152;0;1;0;0
0,546104649;-0,356310137;0,344045294;-0,700774122;0;1;0;0
0,455212782;-0,694256768;0,833657359;-0,346300169;0;1;0;0
0,38233187;-0,401662144;0,692774136;-0,639631055;0;1;0;0
0,980561109;-0,651410944;0,402709274;-0,899033147;0;1;0;0
0,994221813;-0,286385878;0,425165868;-0,864360666;0;1;0;0
0,870370063;-0,386410044;0,679387515;-0,232663954;0;1;0;0
0,715419243;-0,438872098;0,423539294;-0,215919727;0;1;0;0
0,697676937;-0,886497567;0,674605572;-0,686678722;0;1;0;0
0,83652423;-0,798575738;0,445867885;-0,544559928;0;1;0;0
0,663506127;-0,53901215;0,562009426;-0,465982177;0;1;0;0
0,720131142;-0,316227956;0,832590293;-0,53278368;0;1;0;0
0,938908659;-0,63396242;0,228295195;-0,266935029;0;1;0;0
0,274251685;-0,732273084;0,716577702;-0,273303405;0;1;0;0
0,809746403;-0,710246144;0,824181968;-0,279804058;0;1;0;0
0,952316443;-0,944028668;0,200911901;-0,738894117;0;1;0;0
0,264259895;-0,55393907;0,97001334;-0,48958571;0;1;0;0
0,780447371;-0,288642849;0,729144905;-0,279217075;0;1;0;0
0,262279055;-0,872849387;0,459937846;-0,201323306;0;1;0;0
0,786565317;-0,978175445;0,423452329;-0,294932159;0;1;0;0
0,518057001;-0,945420834;0,571037438;-0,748907561;0;1;0;0
0,942955112;-0,557698304;0,766043961;-0,577723335;0;1;0;0
0,605273172;-0,40326959;0,330946394;-0,908708892;0;1;0;0
0,849047548;-0,747612957;0,268003275;-0,476812492;0;1;0;0
0,561535136;-0,941880371;0,332964314;-0,972779519;0;1;0;0
0,240008844;-0,332711734;0,465538777;-0,736479291;0;1;0;0
0,616124135;-0,594994046;0,289586105;-0,364959706;0;1;0;0
0,852157118;-0,76475999;0,815345859;-0,909936111;0;1;0;0
0,751978485;-0,397540721;0,778919788;-0,896375865;0;1;0;0
0,454454389;-0,448446367;0,635806892;-0,957032883;0;1;0;0
0,820140331;-0,26251709;0,765587471;-0,669054873;0;1;0;0
0,586085161;-0,885387514;0,699282384;-0,73711427;0;1;0;0
0,230554951;-0,945358112;0,806208745;-0,573167735;0;1;0;0
0,266335416;-0,293472234;0,713762018;-0,786015804;0;1;0;0
0,625514232;-0,79298471;0,798832503;-0,823299924;0;1;0;0
0,52373879;-0,502389055;0,285870287;-0,245330541;0;1;0;0
0,797032428;-0,925384307;0,694359621;-0,851576608;0;1;0;0
0,662295126;-0,339543573;0,302545915;-0,988375274;0;1;0;0
0,289315383;-0,727255161;0,229152048;-0,301346341;0;1;0;0
0,218518973;-0,2847753;0,367900568;-0,824976079;0;1;0;0
0,212330222;-0,265368304;0,388547197;-0,926883298;0;1;0;0
0,362692702;-0,325200136;0,835514442;-0,772712818;0;1;0;0
0,428796368;-0,941263624;0,811705308;-0,357985897;0;1;0;0
0,213370782;-0,250637129;0,839786389;-0,94554417;0;1;0;0
0,994168836;-0,851463725;0,373028438;-0,905259794;0;1;0;0
0,251949241;-0,935336061;0,277476511;-0,671521151;0;1;0;0
0,752188453;-0,894042602;0,626320736;-0,71693498;0;1;0;0
0,781855577;-0,655692445;0,792833089;-0,81824133;0;1;0;0
0,263951984;-0,374842677;0,947700115;-0,778628326;0;1;0;0
0,664850579;-0,28623321;0,762048274;-0,505615012;0;1;0;0
0,490040344;-0,834025097;0,212019504;-0,956002519;0;1;0;0
0,760120181;-0,640506351;0,439315497;-0,572712734;0;1;0;0
0,585408748;-0,607151507;0,515189475;-0,953331357;0;1;0;0
0,921742028;-0,835655758;0,248459807;-0,273170639;0;1;0;0
0,315665742;-0,695351042;0,361515675;-0,754796083;0;1;0;0
0,635845047;-0,408927818;0,938886467;-0,917926564;0;1;0;0
0,9683391;-0,919368948;0,675083717;-0,527595404;0;1;0;0
0,686107898;-0,778183103;0,401110183;-0,695910639;0;1;0;0
0,935479709;-0,682846845;0,58101654;-0,234017666;0;1;0;0
0,560621756;-0,418484243;0,75484139;-0,620050451;0;1;0;0
0,27849492;-0,968913942;0,711316113;-0,950617851;0;1;0;0
0,395853981;-0,628384453;0,615508121;-0,732050095;0;1;0;0
0,411656591;-0,794412702;0,8831119;-0,662605864;0;1;0;0
0,849676929;-0,984773957;0,699624454;-0,640666501;0;1;0;0
0,927688658;-0,673689864;0,564314271;-0,828188451;0;1;0;0
0,284672849;-0,505509056;0,905557241;-0,820877259;0;1;0;0
0,618128188;-0,881494139;0,428314916;-0,517559591;0;1;0;0
0,843645079;-0,683047783;0,200425558;-0,598628716;0;1;0;0
0,899000441;-0,318844693;0,78309747;-0,385877263;0;1;0;0
0,272101466;-0,952632514;0,338955083;-0,656592573;0;1;0;0
0,816441631;-0,549772105;0,652652744;-0,481561395;0;1;0;0
0,719659215;-0,797705508;0,44194699;-0,35163402;0;1;0;0
0,597019487;-0,400117471;0,266736376;-0,811312523;0;1;0;0
0,502873734;-0,838611449;0,786648203;-0,974802645;0;1;0;0
0,893093602;-0,46364144;0,28747014;-0,601255372;0;1;0;0
0,805629072;-0,793940563;0,384128262;-0,754776797;0;1;0;0
0,296039992;-0,896478417;0,863879957;-0,623584958;0;1;0;0
0,612903082;-0,982420391;0,298118711;-0,260508833;0;1;0;0
0,542656455;-0,338303546;0,840811784;-0,915460979;0;1;0;0
0,605342907;-0,938955194;0,255589345;-0,466003891;0;1;0;0
0,355306691;-0,42941271;0,909050338;-0,301699651;0;1;0;0
0,800385173;-0,824761232;0,810361411;-0,47437193;0;1;0;0
0,542507542;-0,462401437;0,428823615;-0,327630368;0;1;0;0
0,837566904;-0,936317221;0,832860693;-0,205178263;0;1;0;0
0,238495631;-0,707974507;0,406848034;-0,690349385;0;1;0;0
0,349186128;-0,380303062;0,649577945;-0,950594108;0;1;0;0
0,858106399;-0,981754898;0,42517979;-0,430689608;0;1;0;0
0,491453837;-0,68607602;0,634678443;-0,314548834;0;1;0;0
0,286672494;-0,309730369;0,361253808;-0,784662369;0;1;0;0
0,709360218;-0,488210203;0,792714571;-0,967397272;0;1;0;0
0,693828787;-0,653246462;0,381363456;-0,73859566;0;1;0;0
0,779238887;-0,502419334;0,467365354;-0,794789411;0;1;0;0
0,742922097;-0,770776959;0,248279415;-0,764189805;0;1;0;0
0,423691903;-0,992610721;0,607963184;-0,766373789;0;1;0;0
0,384466106;-0,709977492;0,979970279;-0,921442965;0;1;0;0
0,812213334;-0,575216947;0,811003768;-0,801547193;0;1;0;0
0,65895066;-0,261548991;0,588518046;-0,973508686;0;1;0;0
0,320382065;-0,560815466;0,953507293;-0,73213605;0;1;0;0
0,968135281;-0,508477738;0,508103002;-0,387518454;0;1;0;0
0,467372079;-0,775919729;0,437878998;-0,222572122;0;1;0;0
0,53524413;-0,671320545;0,338523684;-0,257823693;0;1;0;0
0,292320168;-0,367627971;0,873041811;-0,413445081;0;1;0;0
0,33307619;-0,558416831;0,540509797;-0,515852632;0;1;0;0
0,763084711;-0,618278404;0,567592811;-0,267785695;0;1;0;0
0,281368741;-0,580103768;0,6840357;-0,953456485;0;1;0;0
0,932694658;-0,389403977;0,446948025;-0,811636315;0;1;0;0
0,543936966;-0,885468711;0,748619605;-0,62890393;0;1;0;0
0,411378244;-0,407412654;0,813088329;-0,659995967;0;1;0;0
0,25038601;-0,36899208;0,239416354;-0,388618712;0;1;0;0
0,794774582;-0,848653661;0,212102175;-0,512761822;0;1;0;0
0,824275112;-0,522109725;0,693928585;-0,568968544;0;1;0;0
0,488419974;-0,313665533;0,482686554;-0,215702071;0;1;0;0
0,860355941;-0,215233795;0,633817868;-0,889900908;0;1;0;0
0,798439312;-0,863494289;0,495513072;-0,479883374;0;1;0;0
0,667763433;-0,699579099;0,741741157;-0,638877502;0;1;0;0
0,562759906;-0,97051138;0,499132799;-0,278679442;0;1;0;0
0,426702153;-0,889562287;0,919515222;-0,809265943;0;1;0;0
0,271376565;-0,874562348;0,755119086;-0,966650974;0;1;0;0
0,743605315;-0,400589162;0,202413315;-0,359551505;0;1;0;0
0,201002982;-0,991066673;0,598656088;-0,283492674;0;1;0;0
0,447261088;-0,408133928;0,429376535;-0,752144606;0;1;0;0
0,725598341;-0,908097111;0,342863616;-0,495109475;0;1;0;0
0,269445268;-0,213932998;0,377122621;-0,959709551;0;1;0;0
0,341465001;-0,42381489;0,4098859;-0,946674297;0;1;0;0
0,813818593;-0,903691781;0,691184744;-0,29429567;0;1;0;0
0,305463887;-0,411534159;0,213471334;-0,690062103;0;1;0;0
0,230460146;-0,699636719;0,50079125;-0,769551123;0;1;0;0
0,794304017;-0,840681045;0,923775192;-0,275001187;0;1;0;0
0,641110672;-0,316348401;0,829766389;-0,241034914;0;1;0;0
0,995134266;-0,433141856;0,431940704;-0,499474253;0;1;0;0
0,779691507;-0,925972761;0,208690402;-0,701985843;0;1;0;0
0,767495554;-0,36402141;0,739741844;-0,746049902;0;1;0;0
0,228720354;-0,506286658;0,680111471;-0,875782266;0;1;0;0
0,338326318;-0,763571175;0,29379732;-0,768881358;0;1;0;0
0,65826251;-0,246955498;0,701200335;-0,409458793;0;1;0;0
0,203999695;-0,843995947;0,556676945;-0,726074645;0;1;0;0
0,323634714;-0,538345013;0,536766465;-0,377557032;0;1;0;0
0,725736871;-0,273529303;0,525436428;-0,696685812;0;1;0;0
0,933940216;-0,81004787;0,955294543;-0,76848701;0;1;0;0
0,339053812;-0,397634986;0,283672592;-0,871939415;0;1;0;0
0,566759642;-0,285236236;0,86222097;-0,689444541;0;1;0;0
0,201768405;-0,416627162;0,644160661;-0,738130162;0;1;0;0
0,865405053;-0,328678592;0,840676969;-0,550273818;0;1;0;0
0,441318402;-0,233150916;0,430957791;-0,574557535;0;1;0;0
0,380304051;-0,277008827;0,957090539;-0,639417496;0;1;0;0
0,488956515;-0,891378726;0,348505552;-0,491481187;0;1;0;0
0,640958153;-0,875062021;0,58188706;-0,25807218;0;1;0;0
0,441378111;-0,602133402;0,449298554;-0,585028244;0;1;0;0
0,961060468;-0,886664663;0,277286887;-0,555010917;0;1;0;0
0,769364006;-0,683750252;0,747771418;-0,904360524;0;1;0;0
0,201603984;-0,314560714;0,475225066;-0,36906687;0;1;0;0
0,533066417;-0,324660534;0,737865478;-0,671826557;0;1;0;0
0,229811247;-0,948838229;0,267692483;-0,894722353;0;1;0;0
0,228800574;-0,968392748;0,454497631;-0,308377508;0;1;0;0
0,810940039;-0,670155014;0,457376639;-0,728691928;0;1;0;0
0,35951834;-0,361982285;0,320496176;-0,377819184;0;1;0;0
0,910223696;-0,881910665;0,429677009;-0,939431441;0;1;0;0
0,248557731;-0,359752588;0,496554645;-0,874284522;0;1;0;0
0,686642024;-0,370796329;0,637889478;-0,557408635;0;1;0;0
0,200278191;-0,998241045;0,597319937;-0,501535429;0;1;0;0
0,754318968;-0,577258862;0,985053182;-0,936740601;0;1;0;0
0,732877857;-0,218134988;0,717848056;-0,386587386;0;1;0;0
0,929525235;-0,932363332;0,705592186;-0,441844071;0;1;0;0
0,73778508;-0,521536172;0,408911963;-0,367873971;0;1;0;0
0,66802507;-0,630821427;0,49981136;-0,468197071;0;1;0;0
0,460029896;-0,297340981;0,459990758;-0,662466739;0;1;0;0
0,727687988;-0,202830594;0,390356777;-0,822577017;0;1;0;0
0,50253795;-0,718511051;0,53743566;-0,486366123;0;1;0;0
0,353619644;-0,511035197;0,286590766;-0,77374229;0;1;0;0
0,543155577;-0,543789199;0,462818756;-0,876021816;0;1;0;0
0,620809461;-0,871558102;0,30274201;-0,397428271;0;1;0;0
0,58918176;-0,756198731;0,711826985;-0,699913861;0;1;0;0
0,20675693;-0,255409001;0,36072372;-0,341138997;0;1;0;0
0,285755519;-0,649711307;0,542563715;-0,221281794;0;1;0;0
0,741866331;-0,616138097;0,743279576;-0,981579965;0;1;0;0
0,53548914;-0,580269109;0,442997549;-0,647210335;0;1;0;0
0,536311739;-0,40393131;0,207373452;-0,941196509;0;1;0;0
0,339272809;-0,509277881;0,546020391;-0,447420008;0;1;0;0
0,635777007;-0,981069526;0,503773283;-0,494481249;0;1;0;0
0,431779782;-0,881796446;0,73960249;-0,542350277;0;1;0;0
0,781058926;-0,745520814;0,612504846;-0,692978383;0;1;0;0
0,389753277;-0,963682619;0,448378735;-0,987417594;0;1;0;0
0,754066721;-0,629983722;0,388380841;-0,305275483;0;1;0;0
0,216010445;-0,352874309;0,551228197;-0,202013851;0;1;0;0
0,252009339;-0,91991287;0,866790266;-0,75779913;0;1;0;0
0,387614766;-0,743644062;0,273815673;-0,515219223;0;1;0;0
0,961586693;-0,507502715;0,461349325;-0,910047294;0;1;0;0
0,906977133;-0,915411589;0,780604917;-0,275731217;0;1;0;0
0,54781811;-0,78816176;0,541480171;-0,374701837;0;1;0;0
0,828281898;-0,703759094;0,461852549;-0,920549971;0;1;0;0
0,972569184;-0,750713793;0,258591061;-0,881112294;0;1;0;0
0,923980174;-0,703791274;0,885844267;-0,44896075;0;1;0;0
0,986332341;-0,898440684;0,384051102;-0,837804585;0;1;0;0
0,41949358;-0,619959739;0,631461272;-0,529146176;0;1;0;0
0,335318716;-0,795455965;0,988643586;-0,910124664;0;1;0;0
0,967832172;-0,525611909;0,799651936;-0,905100505;0;1;0;0
0,306246959;-0,643359725;0,809872182;-0,557510166;0;1;0;0
0,2273307;-0,389153123;0,592330969;-0,243350216;0;1;0;0
0,548862445;-0,293377191;0,749603214;-0,900068876;0;1;0;0
0,325478446;-0,911653116;0,439450959;-0,833013024;0;1;0;0
0,878704851;-0,553246202;0,424254102;-0,431379653;0;1;0;0
0,581908821;-0,266737532;0,633428462;-0,324226784;0;1;0;0
0,638776047;-0,789061237;0,914439345;-0,950267207;0;1;0;0
0,327566334;-0,921186478;0,643078741;-0,20034202;0;1;0;0
0,993744252;-0,757224168;0,79977325;-0,343029989;0;1;0;0
0,968533924;-0,668340272;0,681020749;-0,266897779;0;1;0;0
0,776487304;-0,237645926;0,395183097;-0,574721253;0;1;0;0
0,522823253;-0,741047704;0,909838135;-0,404584909;0;1;0;0
0,809734485;-0,670708422;0,321453725;-0,545630854;0;1;0;0
0,375688301;-0,913497895;0,665447678;-0,53500551;0;1;0;0
0,205982075;-0,556315745;0,565586732;-0,446233922;0;1;0;0
0,565325177;-0,305124963;0,947065523;-0,610656839;0;1;0;0
0,394751224;-0,877862887;0,709309474;-0,927741387;0;1;0;0
0,554650213;-0,51416681;0,653732356;-0,397262824;0;1;0;0
0,67314;-0,254544516;0,664511661;-0,904546331;0;1;0;0
0,829733922;-0,781827913;0,591984547;-0,982959396;0;1;0;0
0,257214088;-0,890917814;0,458135559;-0,272901594;0;1;0;0
0,679206053;-0,611186007;0,519105255;-0,204635208;0;1;0;0
0,755570573;-0,763504189;0,301152465;-0,587722437;0;1;0;0
0,741281624;-0,367296155;0,593557963;-0,218108445;0;1;0;0
0,744814392;-0,478736835;0,941274998;-0,218407402;0;1;0;0
0,751524919;-0,609626707;0,795740926;-0,611433244;0;1;0;0
0,509568125;-0,947547072;0,559291245;-0,745802263;0;1;0;0
0,488176039;-0,276477583;0,950709808;-0,531124066;0;1;0;0
0,221356963;-0,414766576;0,347770764;-0,340355426;0;1;0;0
0,581250799;-0,670466778;0,531523081;-0,390309457;0;1;0;0
0,392407597;-0,244008004;0,330887305;-0,736105292;0;1;0;0
0,47123627;-0,703462031;0,26346331;-0,281670522;0;1;0;0
0,544087025;-0,281716964;0,66957692;-0,454792165;0;1;0;0
0,425276208;-0,830108761;0,63311154;-0,736509385;0;1;0;0
0,856032193;-0,844586669;0,739020237;-0,789811648;0;1;0;0
0,307527489;-0,41901044;0,217457699;-0,225952117;0;1;0;0
0,995607398;-0,752991684;0,992133659;-0,79678064;0;1;0;0
0,528939761;-0,718037714;0,300548688;-0,743194286;0;1;0;0
0,56765702;-0,533829479;0,843470784;-0,224319241;0;1;0;0
0,72607081;-0,803439967;0,467841837;-0,932909052;0;1;0;0
0,69025276;-0,650729517;0,56653166;-0,324237435;0;1;0;0
0,841487104;-0,559185933;0,800177428;-0,201605648;0;1;0;0
0,877745343;-0,996098975;0,991442724;-0,443849912;0;1;0;0
0,792636083;-0,278323601;0,317277836;-0,708357003;0;1;0;0
0,999356434;-0,676803786;0,537339643;-0,730134713;0;1;0;0
0,985099381;-0,316852335;0,89395213;-0,988273015;0;1;0;0
0,641644247;-0,258597486;0,850694956;-0,417909673;0;1;0;0
0,317563482;-0,236038147;0,926449787;-0,841400486;0;1;0;0
0,721135868;-0,49006897;0,639453316;-0,39245474;0;1;0;0
0,255284353;-0,386856469;0,284075938;-0,482449299;0;1;0;0
0,365892537;-0,45223507;0,325798418;-0,804764406;0;1;0;0
0,527871519;-0,900941914;0,73332746;-0,541882337;0;1;0;0
0,826960265;-0,246349025;0,809796911;-0,673571982;0;1;0;0
0,480122527;-0,876395988;0,455098521;-0,361668213;0;1;0;0
0,324579536;-0,945852904;0,751527872;-0,329825002;0;1;0;0
0,623628597;-0,571953628;0,612248905;-0,473987437;0;1;0;0
0,623956905;-0,203122846;0,472247551;-0,927201025;0;1;0;0
0,753120056;-0,217209369;0,636917418;-0,599709808;0;1;0;0
0,44784387;-0,550394634;0,495955665;-0,778871564;0;1;0;0
0,402435225;-0,977290591;0,70107777;-0,895744527;0;1;0;0
0,795045598;-0,747128419;0,728807501;-0,806924624;0;1;0;0
0,466738536;-0,962851655;0,297549663;-0,754326306;0;1;0;0
0,351407257;-0,644623411;0,849213473;-0,776098998;0;1;0;0
0,868020207;-0,801766213;0,890334643;-0,418555281;0;1;0;0
0,482983815;-0,535999892;0,846791257;-0,97440967;0;1;0;0
0,311091473;-0,354679059;0,392822875;-0,318458936;0;1;0;0
0,331637911;-0,976303812;0,283097704;-0,819981399;0;1;0;0
0,604740514;-0,818008963;0,571055073;-0,243510969;0;1;0;0
0,464822241;-0,390365614;0,402577708;-0,651563513;0;1;0;0
0,75881123;-0,561596517;0,612875803;-0,79223154;0;1;0;0
0,247572185;-0,877054284;0,805494053;-0,514637214;0;1;0;0
0,500812244;-0,902130455;0,398325232;-0,492090721;0;1;0;0
0,27235601;-0,221954194;0,957843948;-0,88182361;0;1;0;0
0,949012539;-0,830358924;0,296875908;-0,736725806;0;1;0;0
0,304970026;-0,911550941;0,37184468;-0,475969968;0;1;0;0
0,239109795;-0,889795443;0,653971002;-0,474563701;0;1;0;0
0,978293819;-0,871256687;0,945626553;-0,3874974;0;1;0;0
0,947387038;-0,643271569;0,857206366;-0,802740073;0;1;0;0
0,567745533;-0,769765639;0,640325958;-0,850955798;0;1;0;0
0,605806625;-0,469523048;0,47839673;-0,387797026;0;1;0;0
0,717175377;-0,713115116;0,624808544;-0,951640608;0;1;0;0
0,426695446;-0,949189273;0,371053636;-0,601339177;0;1;0;0
0,310467506;-0,674271979;0,914759741;-0,70711865;0;1;0;0
0,627813075;-0,386655976;0,55830111;-0,362041012;0;1;0;0
0,288698152;-0,406676594;0,976748869;-0,8403423;0;1;0;0
0,896744855;-0,786509971;0,909486273;-0,309395144;0;1;0;0
0,495117816;-0,581243206;0,997234131;-0,316874495;0;1;0;0
0,792714824;-0,439012796;0,377697212;-0,769272594;0;1;0;0
0,318449452;-0,896414697;0,646129691;-0,731748177;0;1;0;0
0,454260945;-0,552423281;0,213884622;-0,735985939;0;1;0;0
0,585381937;-0,786883372;0,254302902;-0,776210033;0;1;0;0
0,522011524;-0,857924475;0,569879464;-0,785029038;0;1;0;0
0,262441827;-0,644937132;0,553678271;-0,97882813;0;1;0;0
0,249405763;-0,312361976;0,616500886;-0,909545545;0;1;0;0
0,329959868;-0,70292875;0,599061851;-0,660846352;0;1;0;0
0,217105378;-0,779872393;0,473551169;-0,729890812;0;1;0;0
0,706648008;-0,58829353;0,905175358;-0,921799895;0;1;0;0
0,878532353;-0,54648526;0,829074473;-0,98222471;0;1;0;0
0,241321074;-0,322623407;0,339710564;-0,264218527;0;1;0;0
0,716022554;-0,521600978;0,807711093;-0,728772369;0;1;0;0
0,77722861;-0,787230468;0,611079943;-0,667419314;0;1;0;0
0,753430753;-0,834122138;0,837252164;-0,603755687;0;1;0;0
0,215343168;-0,940324648;0,469357377;-0,861810118;0;1;0;0
0,591117648;-0,609148827;0,284365821;-0,46497272;0;1;0;0
0,353716538;-0,671928079;0,630297152;-0,679682288;0;1;0;0
0,675037671;-0,306075432;0,742967221;-0,601645971;0;1;0;0
0,435756001;-0,401228208;0,383107509;-0,351343542;0;1;0;0
0,529839196;-0,74315247;0,930966723;-0,36486497;0;1;0;0
0,987808638;-0,354180566;0,632604968;-0,364323653;0;1;0;0
0,335739465;-0,965801323;0,270902055;-0,381243673;0;1;0;0
0,561648633;-0,392181987;0,461489024;-0,959220966;0;1;0;0
0,482577144;-0,956206796;0,98122864;-0,643990583;0;1;0;0
0,881082286;-0,329199455;0,535965792;-0,250995248;0;1;0;0
0,759039282;-0,543782327;0,950802171;-0,384400702;0;1;0;0
0,697348841;-0,912915424;0,38117463;-0,475783442;0;1;0;0
0,50942977;-0,675727989;0,71607143;-0,219701363;0;1;0;0
0,92751305;-0,297753243;0,203572481;-0,312837574;0;1;0;0
0,217055797;-0,290991685;0,514409453;-0,922848575;0;1;0;0
0,874748517;-0,447855997;0,872556164;-0,262494458;0;1;0;0
0,885829942;-0,652649303;0,948885021;-0,231838967;0;1;0;0
0,935743348;-0,500083449;0,223473551;-0,371253702;0;1;0;0
0,214638404;-0,860954556;0,717069241;-0,590154236;0;1;0;0
0,254283336;-0,96063419;0,543327589;-0,795072035;0;1;0;0
0,212194449;-0,258653154;0,214639215;-0,559521553;0;1;0;0
0,619833683;-0,80384949;0,863139002;-0,604832044;0;1;0;0
0,307040567;-0,860470816;0,654951777;-0,298389499;0;1;0;0
0,41952207;-0,326541203;0,689868191;-0,727001368;0;1;0;0
0,477230901;-0,899960207;0,412489884;-0,326182576;0;1;0;0
0,730850556;-0,652899778;0,737008528;-0,637536982;0;1;0;0
0,302496413;-0,77392132;0,31118648;-0,819573042;0;1;0;0
0,420670821;-0,305241926;0,894098167;-0,851267627;0;1;0;0
0,387064618;-0,919613542;0,699809603;-0,709008277;0;1;0;0
0,967663905;-0,371485396;0,20059161;-0,671330188;0;1;0;0
0,890534433;-0,246803951;0,263414531;-0,342095998;0;1;0;0
0,736822963;-0,846550994;0,495810862;-0,487806177;0;1;0;0
0,228879793;-0,36846813;0,91330201;-0,662895229;0;1;0;0
0,905371744;-0,562407363;0,653405611;-0,713503189;0;1;0;0
0,51310595;-0,920419042;0,598948125;-0,962940139;0;1;0;0
0,469434837;-0,822505817;0,585000836;-0,308941051;0;1;0;0
0,923067627;-0,974366511;0,864269084;-0,84294899;0;1;0;0
0,60212835;-0,600477399;0,835037891;-0,212388529;0;1;0;0
0,417435511;-0,373840092;0,483712882;-0,697428901;0;1;0;0
0,509084555;-0,506477971;0,718549129;-0,452740791;0;1;0;0
0,92437227;-0,502947216;0,229562153;-0,616612484;0;1;0;0
0,319291847;-0,91588815;0,443704508;-0,908978347;0;1;0;0
0,561837906;-0,412141354;0,436757837;-0,213286078;0;1;0;0
0,950533738;-0,41664881;0,381447013;-0,982707058;0;1;0;0
0,708015587;-0,821460813;0,567922102;-0,584250933;0;1;0;0
0,420178434;-0,731522288;0,809719632;-0,641275118;0;1;0;0
0,769032704;-0,387691059;0,359131935;-0,773551649;0;1;0;0
0,978958408;-0,590602634;0,925056639;-0,639611444;0;1;0;0
0,932713819;-0,947494909;0,480069726;-0,993502489;0;1;0;0
0,758984682;-0,389167596;0,8791252;-0,977509004;0;1;0;0
0,826274016;-0,765375873;0,20201457;-0,537515104;0;1;0;0
0,45395721;-0,357176163;0,352958385;-0,810786261;0;1;0;0
